track_title,line,word,artist,track_n,lyric
Underwater FlyZone,34,leave,tripple_trip,14,"Leave me in the dark end, leave me in the back end"
Underwater FlyZone,34,dark,tripple_trip,14,"Leave me in the dark end, leave me in the back end"
Underwater FlyZone,35,leave,tripple_trip,14,Leave me back in your arms
Underwater FlyZone,36,leave,tripple_trip,14,"Leave me in the dark end, leave me in the back end"
Underwater FlyZone,36,dark,tripple_trip,14,"Leave me in the dark end, leave me in the back end"
Underwater FlyZone,37,leave,tripple_trip,14,"Leave me back in your arms, your arms, your arms"
Muddy Sea,1,sad,yung_lean,1,Sad Boys
Muddy Sea,6,kill,yung_lean,1,"Look like they wanna kill me, but they can only wish"
Muddy Sea,9,blood,yung_lean,1,she got blood on her lip
Muddy Sea,10,erase,yung_lean,1,"I got tired of that shit, so I erase my wish"
Muddy Sea,14,sad,yung_lean,1, (Sad Boys)
Muddy Sea,20,horror,yung_lean,1,Tree house of horror
Muddy Sea,24,miss,yung_lean,1,"Keep thinkin' back, but I don't need what I miss"
Muddy Sea,28,death,yung_lean,1,"I still love you to death, Louis V on my hip"
Muddy Sea,29,snakes,yung_lean,1,Snakes 'round my house and my clocks don't tick
Muddy Sea,30,death,yung_lean,1,"I still love you to death, Louis V on my hip"
Muddy Sea,31,snakes,yung_lean,1,Snakes 'round my house and my clocks don't tick
Red Bottom Sky,15,bottomless,yung_lean,2,"I'm in the bottomless pit, Silver Surfer surfin'"
Red Bottom Sky,17,broken,yung_lean,2,"Broken glass in my hands, sister's twerkin'"
Red Bottom Sky,18,nervous,yung_lean,2,Money on the floor and she nervous
Red Bottom Sky,19,cursed,yung_lean,2,"Paint a picture like Van Gogh, I'm cursed man"
Red Bottom Sky,22,broke,yung_lean,2,Hit the curve and my shit broke bitch hurtin'
Red Bottom Sky,22,hurtin,yung_lean,2,Hit the curve and my shit broke bitch hurtin'
Red Bottom Sky,23,darkness,yung_lean,2,"I was down, so deep down but time's turnin' (darkness on my)"
Red Bottom Sky,24,darkness,yung_lean,2,"Darkness in my mind, flip the mattress, I got dough"
Red Bottom Sky,34,shoot,yung_lean,2,"I heard shooters on the roof, yeah they're trynna shoot you"
Red Bottom Sky,35,dark,yung_lean,2,"I'm in a dark room, candles singin' hallelujah"
Red Bottom Sky,38,lost,yung_lean,2,"I lost everything, only thing I'm scared is to lose you"
Red Bottom Sky,38,scared,yung_lean,2,"I lost everything, only thing I'm scared is to lose you"
Red Bottom Sky,38,lose,yung_lean,2,"I lost everything, only thing I'm scared is to lose you"
Red Bottom Sky,40,paranoid,yung_lean,2,"Paranoid, sledgehammer, that's my Ruger"
Red Bottom Sky,44,violence,yung_lean,2,"God of violence, pink dreams in my two cup"
Red Bottom Sky,45,fooled,yung_lean,2,"I've told you this was gonna end, but I fooled you"
Skimask,3,stranger,yung_lean,3,STRANGER
Skimask,6,feelin,yung_lean,3,I got lots of swag and I be feelin' hurt
Skimask,6,hurt,yung_lean,3,I got lots of swag and I be feelin' hurt
Skimask,13,sad,yung_lean,3,"Oh, oh, oh SBE in this bitch got more (Sad Boys)"
Skimask,20,leave,yung_lean,3,"Dirty fanta shawty, bitch, I'll never leave (l'll never leave)"
Skimask,21,leave,yung_lean,3,"Dirty fanta shawty, bitch, I'll never leave (Scrr, scrr)"
Skimask,33,broken,yung_lean,3,"Broken Piano, pockets stuffed with magic beans"
Skimask,35,gun,yung_lean,3,"Need this gun on me, I'm still on the search"
Skimask,52,leave,yung_lean,3,"Dirty fanta, shawty, bitch, I'll leave"
Skimask,53,leave,yung_lean,3,"Dirty fanta, shawty, bitch, I'll never leave"
Skimask,54,stranger,yung_lean,3,"Santa clause, Leandoer, Stranger"
Silver Arrows,3,die,yung_lean,4,"Silver arrows my sound, fuck them all, I might die"
Silver Arrows,7,mental,yung_lean,4, I was mental
Silver Arrows,8,psych,yung_lean,4,"At the psych ward, "
Silver Arrows,10,vengeance,yung_lean,4,"Looked in the mirror, I was full of vengeance"
Silver Arrows,18,fall,yung_lean,4,"Gotta pick myself up, I dont care if I fall out"
Silver Arrows,21,die,yung_lean,4,"Silver arrows my sound, fuck them all I might die"
Silver Arrows,35,fire,yung_lean,4,Walkin' through the fire
Silver Arrows,38,die,yung_lean,4,"Silver arrows my sound, fuck them all I might die"
Silver Arrows,42,die,yung_lean,4,"Silver arrows my sound, fuck them all I might die"
Metallic Intuition,4,leave,yung_lean,5,I'mma leave every leaf that grows after me
Metallic Intuition,9,leave,yung_lean,5,I'ma leave everything for my family
Metallic Intuition,11,fall,yung_lean,5,"20 e's, double g, never fall asleep"
Metallic Intuition,15,death,yung_lean,5,"My wallet stuffed with dead people, ain't no livin"
Metallic Intuition,17,feeling,yung_lean,5,My grandma said she feel me (she do!)
Metallic Intuition,20,feeling,yung_lean,5,"Feel like Elvis Presley, Lean just left the buildin'"
Metallic Intuition,25,death,yung_lean,5,"My wallet stuffed with dead people, ain't no livin'"
Metallic Intuition,27,feeling,yung_lean,5,My grandma said she feel me (she do!)
Metallic Intuition,30,feeling,yung_lean,5,"Feel like Elvis Presley, Lean just left the buildin'"
Metallic Intuition,37,empty,yung_lean,5,"Passions all on wine, my cup half empty"
Metallic Intuition,47,wrath,yung_lean,5,Grapes of wrath
Metallic Intuition,49,spaz,yung_lean,5,"I'mma spaz, damage, yeah, I'm damaged, dude"
Metallic Intuition,49,damage,yung_lean,5,"I'mma spaz, damage, yeah, I'm damaged, dude"
Metallic Intuition,53,death,yung_lean,5,My wallet stuffed with dead people
Metallic Intuition,56,death,yung_lean,5,My wallet stuffed with dead people
Push / Lost Weekend,3,blue,yung_lean,6,"Yung Lean, baby, on my blue shirt"
Push / Lost Weekend,4,empty,yung_lean,6,Dropped the window down empty the sugar
Push / Lost Weekend,17,lost,yung_lean,6,"Bats flyin' 'round, lost weekend, you my rose"
Push / Lost Weekend,19,lightning,yung_lean,6,"She go faster than lightning, we go swoosh"
Salute / Pacman,2,sad,yung_lean,7,Sad Boys
Salute / Pacman,8,bang,yung_lean,7,"Shawty wanna bang, she look just like a fan"
Salute / Pacman,9,paranoia,yung_lean,7,"Snortin' in the bathroom, paranoia, where's my mans?"
Salute / Pacman,15,feelin,yung_lean,7,"Touched by the moment, feelin' myself, I'mma cut you off"
Salute / Pacman,30,bang,yung_lean,7,"Shawty wanna bang, she look just like a fan"
Salute / Pacman,31,paranoia,yung_lean,7,"Snortin' in the bathroom, paranoia, where's my mans?"
Salute / Pacman,37,war,yung_lean,7,"Went to war, it's over"
Salute / Pacman,42,blue,yung_lean,7,"Icy blue veins keep it real, 'cause the market fake"
Salute / Pacman,57,bang,yung_lean,7,"Shawty wanna bang, she look just like a fan"
Salute / Pacman,58,paranoia,yung_lean,7,"Snortin' in the bathroom, paranoia, where's my mans?"
Drop It / Scooter,20,hangin,yung_lean,8,Hangin' like the old folks
Drop It / Scooter,38,feeling,yung_lean,8,I feel like Johnny Depp like from the Blow
Drop It / Scooter,47,lost,yung_lean,8,"Lean, lost in the woods, you know I can not speak"
Drop It / Scooter,49,fallin,yung_lean,8,"Soldiers of another world, I'm fallin' into seas"
Drop It / Scooter,50,dark,yung_lean,8,"Dark counters, white shadows leanin' over me"
Hunting My Own Skin,2,huntin,yung_lean,9,"Huntin' my own skin, want it to break in (break it in)"
Hunting My Own Skin,4,die,yung_lean,9,"Make a lot of stacks, bitch, I'd die for my respect"
Hunting My Own Skin,6,smash,yung_lean,9,"Don't care about the price, I cop it, I smash it, this size"
Hunting My Own Skin,9,fire,yung_lean,9,As I walk through the fire with my wings
Hunting My Own Skin,17,snakes,yung_lean,9,"Sittin' on the field, snakes through the money tracks"
Hunting My Own Skin,19,fire,yung_lean,9,Keep the fire burnin' off a blunt like candle wax
Hunting My Own Skin,22,huntin,yung_lean,9,"Huntin' my own skin, want it to break in (break it in)"
Hunting My Own Skin,24,die,yung_lean,9,"Make a lot of stacks, bitch, I'd die for my respect"
Hunting My Own Skin,28,die,yung_lean,9,"Die for this I might, chains all freeze outside"
Hunting My Own Skin,35,desert,yung_lean,9,But you're a butterfly ridin' through the desert winds
Hunting My Own Skin,36,bad,yung_lean,9,"I'm a really bad, I love all the finer things"
Hunting My Own Skin,37,sin,yung_lean,9,"When I come close, close to you I can't sin"
Hunting My Own Skin,38,bad,yung_lean,9,"Heaven knows I'm bad, but Lord, I can't fix a thing"
Hunting My Own Skin,44,stranger,yung_lean,9,Stranger
Hunting My Own Skin,45,huntin,yung_lean,9,"Huntin' my own skin, want it to break in (break it in)"
Hunting My Own Skin,47,die,yung_lean,9,"Make a lot of stacks, bitch, I'd die for my respect"
Iceman,28,fallin,yung_lean,10,Leaves fallin' down slow
Iceman,32,trippin,yung_lean,10,Flippin' and trippin' my walls
Snakeskin / Bullets,2,desert,yung_lean,11,Desert
Snakeskin / Bullets,5,snakes,yung_lean,11,"It's a mystery, circus snakes in the mist"
Fallen Demon,1,feeling,yung_lean,12,"I'm addicted to the feeling, I can't get it out"
Fallen Demon,2,feeling,yung_lean,12,"I feel sick into the ceiling, hurt to see my life"
Fallen Demon,2,sick,yung_lean,12,"I feel sick into the ceiling, hurt to see my life"
Fallen Demon,2,hurt,yung_lean,12,"I feel sick into the ceiling, hurt to see my life"
Fallen Demon,4,grave,yung_lean,12,"So many fires in my grave, feels like on a jet"
Fallen Demon,7,feeling,yung_lean,12,Feel like a vet
Fallen Demon,8,feeling,yung_lean,12,"I'm addicted to the feeling, I can't get it out"
Fallen Demon,9,feeling,yung_lean,12,"I feel sick into the celling, hurt to see my life"
Fallen Demon,9,sick,yung_lean,12,"I feel sick into the celling, hurt to see my life"
Fallen Demon,9,hurt,yung_lean,12,"I feel sick into the celling, hurt to see my life"
Fallen Demon,12,dungeon,yung_lean,12,"Stockholm city, dungeon with me"
Fallen Demon,27,wicked,yung_lean,12,Say we wicked like the witches
Fallen Demon,30,feeling,yung_lean,12,"I'm addicted to the feeling, I can't get it out"
Fallen Demon,31,feeling,yung_lean,12,"I feel sick into the celling, hurt to see my life"
Fallen Demon,31,sick,yung_lean,12,"I feel sick into the celling, hurt to see my life"
Fallen Demon,31,hurt,yung_lean,12,"I feel sick into the celling, hurt to see my life"
Fallen Demon,33,grave,yung_lean,12,"So many fires in my grave, feels like I'm on a jet"
Fallen Demon,36,feeling,yung_lean,12,Feel like a vet
Fallen Demon,38,feeling,yung_lean,12,I feel like a vet
Fallen Demon,39,fire,yung_lean,12,I got fire down im burnin running throught my vest
Fallen Demon,42,hell,yung_lean,12,"Hell, lose, snow alliance"
Fallen Demon,42,lose,yung_lean,12,"Hell, lose, snow alliance"
Fallen Demon,43,hate,yung_lean,12,"Love comes first, hate comes silent"
Fallen Demon,44,hate,yung_lean,12,"No hate, just faith"
Fallen Demon,45,violence,yung_lean,12,Live my life through ultra violence
Fallen Demon,46,snakes,yung_lean,12,Big gates pearly snakes
Fallen Demon,47,lie,yung_lean,12,"Yeah, they sneak up, up behind me, yellow lie"
Fallen Demon,51,falling,yung_lean,12,Falling demon through my guts
Fallen Demon,51,demon,yung_lean,12,Falling demon through my guts
Fallen Demon,52,feeling,yung_lean,12,"Feel my lungs, they givin' up"
Fallen Demon,53,lie,yung_lean,12,Yellow lie 'cause yellow ducks
Fallen Demon,54,alligator,yung_lean,12,Big alligator catchin' bucks
Agony,6,dragon,yung_lean,13,The dragon rests in agony
Agony,6,agony,yung_lean,13,The dragon rests in agony
Agony,7,afraid,yung_lean,13,When I'm afraid I lose my mind
Agony,7,lose,yung_lean,13,When I'm afraid I lose my mind
Agony,9,afraid,yung_lean,13,When I'm afraid I lose my mind
Agony,9,lose,yung_lean,13,When I'm afraid I lose my mind
Agony,11,isolation,yung_lean,13,Isolation caved in
Agony,22,fright,yung_lean,13,Smiles with fright
Agony,23,isolation,yung_lean,13,Isolation caved in
Agony,25,isolation,yung_lean,13,Isolation caved in
Agony,27,isolation,yung_lean,13,Isolation caved in
Yellowman,28,stranger,yung_lean,14,Stranger
​houdini,1,die,nothing_reaper,1,I swear that I'ma die in this basement
​houdini,2,isolation,nothing_reaper,1,Isolation is the high that I'm chasing
​houdini,3,lonely,nothing_reaper,1,"Overdose on lonely nights, how I waste it"
​houdini,3,waste,nothing_reaper,1,"Overdose on lonely nights, how I waste it"
​houdini,4,feeling,nothing_reaper,1,"I can feel the reaper close, I hear him pacing"
​houdini,4,pacing,nothing_reaper,1,"I can feel the reaper close, I hear him pacing"
​houdini,6,losing,nothing_reaper,1,"Sunset, sunrise, losing patience"
​houdini,8,hate,nothing_reaper,1,I hate myself more than any man could ever hate me
​houdini,17,cutting,nothing_reaper,1,I'm cutting my ties and I'm closing the blinds
​houdini,19,lie,nothing_reaper,1,'Cause life is a lie and I'm sick and I'm tired
​houdini,19,sick,nothing_reaper,1,'Cause life is a lie and I'm sick and I'm tired
​houdini,21,lie,nothing_reaper,1,"Say that I'm fine, but you know that's a lie"
​houdini,25,disappear,nothing_reaper,1,Disappear from the pain like I'm Dave Blaine
​houdini,25,pain,nothing_reaper,1,Disappear from the pain like I'm Dave Blaine
​clarity in kerosene,1,kerosene,nothing_reaper,2,I'm finding clarity in kerosene
​clarity in kerosene,4,death,nothing_reaper,2,"Just thought I'd let you know, you're dead to me"
​clarity in kerosene,8,hate,nothing_reaper,2,"There's love and hate, but this was in between"
​clarity in kerosene,9,kerosene,nothing_reaper,2,And all I know is that there's clarity in kerosene
​clarity in kerosene,11,choke,nothing_reaper,2,I hope you choke in your sleep  (choke in your sleep)
​clarity in kerosene,23,losing,nothing_reaper,2,I spent steady waiting and losing my patience
​clarity in kerosene,27,choke,nothing_reaper,2,I hope you choke in your sleep  (choke in your sleep)
​clarity in kerosene,31,kerosene,nothing_reaper,2,I'm finding clarity in kerosene
​clarity in kerosene,34,death,nothing_reaper,2,Just thought I'd let you know you're dead to me
​clarity in kerosene,38,hate,nothing_reaper,2,There's love and hate but this was in between
​clarity in kerosene,39,kerosene,nothing_reaper,2,And all I know is that there's clarity in kerosene
​clarity in kerosene,41,choke,nothing_reaper,2,I hope you choke in your sleep  (choke in your sleep)
​clarity in kerosene,45,choke,nothing_reaper,2,I hope you choke in your sleep  (choke in your sleep)
​funeral fantasy,2,leave,nothing_reaper,3,Either love me or leave me
​funeral fantasy,4,feeling,nothing_reaper,3,I can still feel the pain lingering from 5th grade
​funeral fantasy,4,pain,nothing_reaper,3,I can still feel the pain lingering from 5th grade
​funeral fantasy,8,hate,nothing_reaper,3,And I hate it so I'm lurking in the shadows
​funeral fantasy,10,died,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,10,cry,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,11,weep,nothing_reaper,3,"Would you weep, would you keep it all inside?"
​funeral fantasy,14,died,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,14,cry,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,15,weep,nothing_reaper,3,"Would you weep, would you keep it all inside?"
​funeral fantasy,18,funeral,nothing_reaper,3,I like to fantasize my funeral
​funeral fantasy,20,hate,nothing_reaper,3,Think of everyone I hate and say my life was beautiful
​funeral fantasy,27,died,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,27,cry,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,28,weep,nothing_reaper,3,"Would you weep, would you keep it all inside?"
​funeral fantasy,31,died,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,31,cry,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,32,weep,nothing_reaper,3,"Would you weep, would you keep it all inside?"
​funeral fantasy,35,died,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,35,cry,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,36,weep,nothing_reaper,3,"Would you weep, would you keep it all inside?"
​funeral fantasy,39,died,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,39,cry,nothing_reaper,3,"So what if I died, would you even cry?"
​funeral fantasy,40,weep,nothing_reaper,3,"Would you weep, would you keep it all inside?"
REM (Ft. Lil West),1,sick,nothing_reaper,4,I'm so sick of feeling used
REM (Ft. Lil West),1,feeling,nothing_reaper,4,I'm so sick of feeling used
REM (Ft. Lil West),26,fall,nothing_reaper,4,That we had to fall apart
REM (Ft. Lil West),29,sick,nothing_reaper,4,I'm so sick of feeling used
REM (Ft. Lil West),29,feeling,nothing_reaper,4,I'm so sick of feeling used
REM (Ft. Lil West),43,ashamed,nothing_reaper,4,You're ashamed
REM (Ft. Lil West),45,regret,nothing_reaper,4,"Couple things I regret, I could change"
